doi,url
10.1111/j.1468-2435.2012.00754.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1468-2435.2012.00754.x
10.1002/cyto.b.20594,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cyto.b.20594
10.1111/j.1747-4469.2011.01252.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1747-4469.2011.01252.x
10.1364/ao.52.005645,https://www.osapublishing.org/ao/abstract.cfm?uri=ao-52-23-5645
10.1097/scs.0b013e318292c2ce,https://insights.ovid.com/crossref?an=00001665-201307000-00081
10.1111/j.1365-2621.2012.03002.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2621.2012.03002.x
10.1002/cjoc.201180413,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cjoc.201180413
10.1111/j.1365-2753.2009.01279.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2753.2009.01279.x
10.1111/j.1467-8543.2010.00792.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1467-8543.2010.00792.x
10.1002/jcc.21806,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jcc.21806
10.1111/j.1467-8268.2012.00306.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1467-8268.2012.00306.x
10.1364/josaa.31.000a47,https://www.osapublishing.org/josaa/abstract.cfm?uri=josaa-31-4-A47
10.1002/cmdc.201402095,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cmdc.201402095
10.1111/joim.12084,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/joim.12084
10.1111/j.1502-3885.2009.00087.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1502-3885.2009.00087.x
10.1348/135910709x457946,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1348/135910709X457946
10.1111/j.1365-294x.2012.05495.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-294X.2012.05495.x
10.1002/nme.3018,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/nme.3018
10.1002/pc.20966,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pc.20966
10.1111/jgs.13182,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jgs.13182
10.1002/jcp.23062,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jcp.23062
10.4103/0301-4738.158070,http://www.ijo.in/text.asp?2015/63/4/318/158070
10.1111/j.1468-0092.2011.00377.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1468-0092.2011.00377.x
10.1364/oe.22.015992,https://www.osapublishing.org/oe/abstract.cfm?uri=oe-22-13-15992
10.1111/j.1439-0531.2012.02054.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1439-0531.2012.02054.x
10.1590/1516-4446-2012-0780,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462013000200150&lng=en&tlng=en
10.1111/j.1479-8298.2010.00435.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1479-8298.2010.00435.x
10.1089/scd.2011.0041,http://online.liebertpub.com/doi/abs/10.1089/scd.2011.0041
10.1002/prep.201000151,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/prep.201000151
10.4067/s0717-92002012000100009,http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92002012000100009&lng=en&nrm=iso&tlng=en
10.1111/j.1558-5646.2011.01505.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1558-5646.2011.01505.x
10.1364/josab.31.002696,https://www.osapublishing.org/josab/abstract.cfm?uri=josab-31-11-2696
10.1111/geb.12350,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/geb.12350
10.1111/ijfs.12691,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/ijfs.12691
10.1111/1365-2656.12348,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/1365-2656.12348
10.1111/hepr.12000,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/hepr.12000
10.1111/sdi.12044,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/sdi.12044
10.4171/zaa/1417,http://www.ems-ph.org/journals/show_abstract.php?issn=0232-2064&vol=29&iss=4&rank=5
10.1089/end.2009.0458,http://online.liebertpub.com/doi/abs/10.1089/end.2009.0458
10.1111/j.1540-8167.2012.02382.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1540-8167.2012.02382.x
10.1111/echo.12132,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/echo.12132
10.1038/oby.2009.467,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1038/oby.2009.467
10.1002/num.21725,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/num.21725
10.1038/clpt.2009.194,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1038/clpt.2009.194
10.1111/cdep.12110,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/cdep.12110
10.1111/j.1447-0756.2011.01788.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1447-0756.2011.01788.x
10.1002/jhet.607,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jhet.607
10.1111/j.1467-8659.2012.03017.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1467-8659.2012.03017.x
10.1002/2014gl061691,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/2014GL061691
10.1002/jcc.23070,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jcc.23070
10.1111/j.1467-8519.2010.01856.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1467-8519.2010.01856.x
10.1111/j.1744-7941.2012.00032.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1744-7941.2012.00032.x
10.1002/hipo.20894,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/hipo.20894
10.1111/j.1444-0938.2010.00530.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1444-0938.2010.00530.x
10.1111/aas.12460,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/aas.12460
10.1002/bit.23059,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/bit.23059
10.1111/aogs.12554,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/aogs.12554
10.1111/j.1365-2249.2008.03804.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2249.2008.03804.x
10.1111/1745-9133.12132,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/1745-9133.12132
10.1111/exsy.12100,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/exsy.12100
10.1002/jmri.23886,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jmri.23886
10.1111/tpj.12141,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/tpj.12141
10.1002/ps.1697,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ps.1697
10.1111/j.1365-2699.2011.02636.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2699.2011.02636.x
10.1002/joc.4137,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/joc.4137
10.1118/1.4774360,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1118/1.4774360
10.1111/j.1467-6478.2009.00456.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1467-6478.2009.00456.x
10.1002/pat.3501,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pat.3501
10.1111/ceo.12087,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/ceo.12087
10.1364/boe.5.000621,https://www.osapublishing.org/boe/abstract.cfm?uri=boe-5-2-621
10.1111/j.1365-2672.2009.04438.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2672.2009.04438.x
10.1002/marc.201200129,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/marc.201200129
10.1002/jcc.21431,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jcc.21431
10.1002/mrd.21389,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/mrd.21389
10.1364/ao.53.003679,https://www.osapublishing.org/ao/abstract.cfm?uri=ao-53-17-3679
10.1002/jlcr.2978,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jlcr.2978
10.1107/s160053681105269x,http://scripts.iucr.org/cgi-bin/paper?S160053681105269X
10.1002/jor.21177,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jor.21177
10.1111/j.1365-2230.2009.03637.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2230.2009.03637.x
10.1111/apt.12981,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/apt.12981
10.3938/jkps.59.1840,http://www.kps.or.kr/jkps/abstract_view.asp?articleuid=B0BC737C-2964-464A-98A0-D48CD3966B95
10.1111/j.1558-5646.2012.01665.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1558-5646.2012.01665.x
10.1002/btpr.1664,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/btpr.1664
10.1002/jip.1352,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jip.1352
10.1002/cphc.201300718,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cphc.201300718
10.1107/s160053680905524x,http://scripts.iucr.org/cgi-bin/paper?S160053680905524X
10.1097/fch.0000000000000014,https://insights.ovid.com/crossref?an=00003727-900000000-99999
10.1111/jnc.12450,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jnc.12450
10.3144/expresspolymlett.2013.16,http://www.expresspolymlett.com/letolt.php?file=EPL-0003921&mi=c
10.1002/app.32338,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/app.32338
10.1002/ca.21161,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ca.21161
10.1002/eco.179,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/eco.179
10.1111/j.1742-6723.2010.01303.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1742-6723.2010.01303.x
10.1111/jocs.12452,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jocs.12452
10.1002/wea.754,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/wea.754
10.1111/jce.12085,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jce.12085
10.1002/sia.3650,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/sia.3650
10.1002/anie.200903382,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/anie.200903382
10.1002/pon.1811,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pon.1811
10.1002/ceat.200900566,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ceat.200900566
10.1111/ahe.12102,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/ahe.12102
10.1111/meta.12068,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/meta.12068
10.1055/s-0032-1317159,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0032-1317159
10.1118/1.4828841,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1118/1.4828841
10.1038/oby.2012.13,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1038/oby.2012.13
10.1111/j.1460-9568.2010.07315.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1460-9568.2010.07315.x
10.1111/j.1365-2389.2009.01212.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2389.2009.01212.x
10.1111/j.1095-8649.2009.02236.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1095-8649.2009.02236.x
10.1002/cphc.201000002,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cphc.201000002
10.1111/j.1479-828x.2009.01108.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1479-828X.2009.01108.x
10.1111/j.1745-4514.2010.00437.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1745-4514.2010.00437.x
10.1111/j.1708-8240.2011.00433.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1708-8240.2011.00433.x
10.1111/j.1540-8183.2008.00412.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1540-8183.2008.00412.x
10.1002/bmb.20489,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/bmb.20489
10.1002/aenm.201100092,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/aenm.201100092
10.1111/j.1465-7295.2012.00489.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1465-7295.2012.00489.x
10.4103/0378-6323.98074,http://www.ijdvl.com/text.asp?2012/78/4/443/98074
10.1055/s-0028-1105890,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0028-1105890
10.1111/jpr.12012,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jpr.12012
10.1111/j.1751-7915.2010.00221.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1751-7915.2010.00221.x
10.1002/lsm.22119,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/lsm.22119
10.1002/adv.21490,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/adv.21490
10.5897/ajbmx11.016,http://academicjournals.org/login
10.1111/jnc.12679,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jnc.12679
10.1111/j.1528-1167.2008.01792.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1528-1167.2008.01792.x
10.1111/j.1365-2443.2012.01613.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2443.2012.01613.x
10.1002/anie.201407469,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/anie.201407469
10.1111/j.1365-2133.2011.10572.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2133.2011.10572.x
10.4149/neo_2011_06_548,http://www.elis.sk/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=2460&category_id=71&option=com_virtuemart&Itemid=1&vmcchk=1&Itemid=1
10.1029/2008jb006100,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1029/2008JB006100
10.1002/zoo.20382,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/zoo.20382
10.1111/eea.12359,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/eea.12359
10.1111/asap.12002,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/asap.12002
10.3934/cpaa.2010.9.1753,http://www.aimsciences.org/journals/displayArticles.jsp?paperID=5450
10.1111/j.1742-4658.2012.08522.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1742-4658.2012.08522.x
10.1002/syn.20853,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/syn.20853
10.1002/er.1500,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/er.1500
10.1002/mabi.200800266,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/mabi.200800266
10.1080/13507486.2013.766521,http://www.tandfonline.com/doi/abs/10.1080/13507486.2013.766521
10.1080/01947648.2011.600169,http://www.tandfonline.com/doi/abs/10.1080/01947648.2011.600169
10.1111/j.1530-0277.2010.01150.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1530-0277.2010.01150.x
10.1002/anie.201310456,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/anie.201310456
10.1111/j.1464-410x.2010.09804.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1464-410X.2010.09804.x
10.1111/aab.12072,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/aab.12072
10.1111/ijcs.12084,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/ijcs.12084
10.1111/j.1468-3083.2012.04587.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1468-3083.2012.04587.x
10.1111/j.1365-2982.2009.01401.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2982.2009.01401.x
10.1002/hon.2052,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/hon.2052
10.1145/2747876,https://dl.acm.org/citation.cfm?doid=2775085.2747876
10.1002/path.4069,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/path.4069
10.1590/1678-7153.201528105,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722015000100041&lng=pt&nrm=iso&tlng=en
10.1002/pds.2348,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pds.2348
10.1111/j.1468-2427.2011.01089.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1468-2427.2011.01089.x
10.1002/app.33558,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/app.33558
10.3934/ipi.2012.6.163,http://www.aimsciences.org/journals/displayArticlesnew.jsp?paperID=7424
10.1002/jat.1732,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jat.1732
10.1002/jcb.22107,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jcb.22107
10.1029/2011je003843,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1029/2011JE003843
10.1002/14651858.cd009324.pub2,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/14651858.CD009324.pub2
10.1111/j.1365-2745.2012.01974.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2745.2012.01974.x
10.1111/j.1745-7599.2012.00746.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1745-7599.2012.00746.x
10.1364/ol.38.001530,https://www.osapublishing.org/ol/abstract.cfm?uri=ol-38-9-1530
10.1364/josaa.31.002674,https://www.osapublishing.org/josaa/abstract.cfm?uri=josaa-31-12-2674
10.1111/j.1365-2826.2010.02074.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2826.2010.02074.x
10.1111/j.1758-5899.2011.00083.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1758-5899.2011.00083.x
10.1590/01047760201420041445,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602014000400020&lng=pt&tlng=pt
10.1107/s0909049508043306,http://scripts.iucr.org/cgi-bin/paper?S0909049508043306
10.3938/jkps.58.1026,http://www.kps.or.kr/jkps/abstract_view.asp?articleuid=5653498D-F31C-4E78-9CED-98F779DEDE90
10.1002/adma.201405623,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/adma.201405623
10.1002/jclp.20718,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jclp.20718
10.1002/jctb.2281,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jctb.2281
10.1111/jmft.12013,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jmft.12013
10.1111/ijac.12036,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/ijac.12036
10.1002/sia.3104,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/sia.3104
10.1111/j.1365-2052.2012.02326.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2052.2012.02326.x
10.1111/j.1365-2486.2010.02305.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2486.2010.02305.x
10.1002/2015jg002966,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/2015JG002966
10.1002/anie.201409530,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/anie.201409530
10.1111/1468-2427.12126,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/1468-2427.12126
10.4149/gpb_2011_01_1,http://www.elis.sk/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=2223&category_id=78&option=com_virtuemart&Itemid=11&vmcchk=1&Itemid=11
10.1107/s1600576715002113,http://scripts.iucr.org/cgi-bin/paper?S1600576715002113
10.1144/qjegh2012-035,http://mr.crossref.org/iPage?doi=10.1144%2Fqjegh2012-035
10.2298/tsci120426187n,http://www.doiserbia.nb.rs/Article.aspx?ID=0354-98361200187N&AspxAutoDetectCookieSupport=1
10.1364/ol.39.000307,https://www.osapublishing.org/ol/abstract.cfm?uri=ol-39-2-307
10.1111/j.1540-5931.2012.00959.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1540-5931.2012.00959.x
10.1111/j.1654-109x.2011.01176.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1654-109X.2011.01176.x
10.1002/chem.201002431,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/chem.201002431
10.1002/net.21584,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/net.21584
10.1111/asj.12019,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/asj.12019
10.1130/g30593.1,http://mr.crossref.org/iPage?doi=10.1130%2FG30593.1
10.1002/jms.1947,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jms.1947
10.1002/zoo.20360,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/zoo.20360
10.1080/02772248.2011.648939,http://www.tandfonline.com/doi/abs/10.1080/02772248.2011.648939
10.1002/smi.2556,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/smi.2556
10.1111/codi.12630,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/codi.12630
10.1002/hed.21676,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/hed.21676
10.1002/btpr.423,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/btpr.423
10.1111/j.1365-2222.2010.03601.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2222.2010.03601.x
10.1002/pip.1077,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pip.1077
10.4171/jems/258,http://www.ems-ph.org/journals/show_abstract.php?issn=1435-9855&vol=13&iss=2&rank=7
10.1111/vec.12236,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/vec.12236
10.1107/s0907444911007281,http://scripts.iucr.org/cgi-bin/paper?S0907444911007281
10.1002/2013jf002911,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/2013JF002911
10.1111/maec.12181,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/maec.12181
10.1111/head.12397,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/head.12397
10.1002/hep.27161,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/hep.27161
10.1111/j.1526-4610.2011.02032.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1526-4610.2011.02032.x
10.1002/2014wr016068,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/2014WR016068
10.1002/adsc.201200790,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/adsc.201200790
10.1002/zaac.201000343,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/zaac.201000343
10.2298/hemind111124009b,http://www.doiserbia.nb.rs/Article.aspx?ID=0367-598X1200009B&AspxAutoDetectCookieSupport=1
10.1111/j.1349-7006.2010.01759.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1349-7006.2010.01759.x
10.1111/j.1420-9101.2009.01808.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1420-9101.2009.01808.x
10.1002/macp.201100432,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/macp.201100432
10.1002/pen.21757,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pen.21757
10.1111/j.1460-2466.2012.01683.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1460-2466.2012.01683.x
10.1111/bph.13062,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/bph.13062
10.1002/cbic.201200336,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cbic.201200336
10.1364/oe.22.006976,https://www.osapublishing.org/oe/abstract.cfm?uri=oe-22-6-6976
10.1111/j.1365-2427.2010.02546.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2427.2010.02546.x
10.1002/asna.201312008,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/asna.201312008
10.1111/j.1600-0706.2013.00251.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1600-0706.2013.00251.x
10.1111/imm.12505,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/imm.12505
10.1118/1.4929978,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1118/1.4929978
10.2298/jsc110616002s,http://www.doiserbia.nb.rs/Article.aspx?ID=0352-51391200002S&AspxAutoDetectCookieSupport=1
10.1002/term.1494,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/term.1494
10.1002/cncr.29397,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cncr.29397
10.1111/tme.12065,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/tme.12065
10.1055/s-0034-1380757,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0034-1380757
10.1111/jgh.12551,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jgh.12551
10.1107/s1600536810019495,http://scripts.iucr.org/cgi-bin/paper?S1600536810019495
10.1029/2011ja017502,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1029/2011JA017502
10.1111/j.1365-4632.2012.05583.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-4632.2012.05583.x
10.1002/nme.3207,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/nme.3207
10.1002/aenm.201100085,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/aenm.201100085
10.1111/j.1747-0285.2010.01030.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1747-0285.2010.01030.x
10.1111/j.1440-1754.2010.01731.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1440-1754.2010.01731.x
10.1111/j.1749-6632.2008.04100.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1749-6632.2008.04100.x
10.1002/cam4.494,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cam4.494
10.1002/jbm.b.31285,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jbm.b.31285
10.1111/j.1552-6569.2011.00700.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1552-6569.2011.00700.x
10.1002/ccd.25046,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ccd.25046
10.1107/s1600536810045137,http://scripts.iucr.org/cgi-bin/paper?S1600536810045137
10.1002/cphc.201500369,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cphc.201500369
10.1145/2535838.2535862,https://dl.acm.org/citation.cfm?doid=2535838.2535862
10.1111/j.1365-2664.2011.01980.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2664.2011.01980.x
10.1002/anie.201502553,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/anie.201502553
10.1002/ijfe.444,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ijfe.444
10.1111/j.1365-3156.2012.02989.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-3156.2012.02989.x
10.1002/nbm.1416,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/nbm.1416
